scan_frequency_score,unique_locations_ratio,supply_chain_completeness,license_validity_score,price_deviation_score,temporal_consistency_score,geofence_compliance_score,speed_anomaly_severity,batch_health_score,historical_pattern_score,is_counterfeit
0.14180925234448655,0.23206307692842315,0.5228861546738273,0.6282813918506819,0.985170750095032,0.49341825868796985,0.7417977649325475,0.9100453084312524,0.31736501314192767,0.7899454126782067,1
0.7159967574856263,0.8122969175919047,0.8550178311573364,0.5413950666385818,0.7029403811679087,0.6609977999361539,0.5809462160384643,0.5475148230540186,0.5494767046790361,0.5231174837402993,1
0.9428184148317315,0.996665481904367,1.0,1.0,0.9963619977089253,0.985300945546736,0.9294448892069586,0.0,1.0,0.9385097728601925,0
0.8537974830361021,0.9889531459764855,1.0,1.0,0.9849647390677412,0.5494696203486396,0.8901088270620188,0.0,1.0,0.725831883030299,0
0.7108453028264033,0.7010459227085825,0.921126950809271,0.31412454197609563,0.7237201348193697,0.5404961120330475,0.7874220440358142,0.4103822253906253,0.49807948490142373,0.5446664150997335,1
0.665021466284532,0.6089177636585272,0.33,0.6340318204114381,0.8248297815698268,0.4818823304382481,0.6656141542555941,0.0,0.8872253058270634,0.5588931519083835,0
0.9672135547405879,0.9761619615328718,1.0,1.0,0.92376375439924,0.972821634861186,0.9367783132719253,0.0,1.0,0.9632305830593579,0
0.5749105774040243,0.6333720403397506,0.8120746816925285,0.42851882881638176,0.7780194070367616,0.4691754921475715,0.6308919494446648,0.4076343279717253,0.6291644772572969,0.6273804634909486,1
0.6330073349092511,0.5526113835870349,0.33,0.9190534815891479,0.7808763003098048,0.554182275412854,0.6266108178652062,0.0,0.8707742753122499,0.6917254354626441,0
0.0787728811308317,0.39536989311244763,0.36624163030471685,0.8289226523015181,0.9997654903082667,0.3192848155442224,0.7931522552663952,0.8813815921445741,0.6483013801349036,0.834715645217482,1
0.9374540118847363,0.9950714306409916,1.0,1.0,0.9731993941811405,0.9598658484197037,0.9156018640442437,0.0,1.0,0.9155994520336203,0
0.7638127027723313,0.8081587509971089,0.9043801235456927,0.42574004527349935,0.6413503696798444,0.6643273795420943,0.6377795591519642,0.4073394795976325,0.54826373417509,0.7484747757311656,1
0.6610621353393462,0.7425288752742192,0.6809524870056007,0.4215785604962895,0.6959488371593849,0.6876609636896964,0.7613613446789156,0.5298194329605908,0.6365342029759896,0.6994954710427986,1
0.6369042038712754,0.7418698646673421,1.0,1.0,0.8453568955573063,0.7236509543060592,0.7106740918709318,0.0,0.9462534716133149,0.7494941876267514,0
0.6916601283057313,0.7969392574260094,0.724705598253881,0.6782792588001129,0.7549926114441986,0.6338044674658216,0.6386886683001822,0.4235296624753525,0.5952920401452862,0.6636295608220717,1
0.6067227200366565,0.7125306406910709,0.9691243596036556,0.35569814844703807,0.6597262046825652,0.5822191205201412,0.6042029978776529,0.5699500037061818,0.4065470190326469,0.6991369058526767,1
0.20498861298195156,0.23377081191302454,0.33,0.0,0.1405618250305753,0.48886072699156596,0.05109680984685949,0.9416839097846263,0.26351204810593104,0.547776229739969,1
0.6241271742201201,0.7921557536065451,0.67,1.0,0.8092809583144226,0.7006834541709714,0.8071184485888097,0.0,0.9039312139841099,0.7598820797818086,0
0.9325399698159268,0.9746491405118024,1.0,1.0,0.9649632899047215,0.9849223410494178,0.9657612892300343,0.0,1.0,0.9568308603335471,0
0.8922381127647829,0.9810701283912128,1.0,1.0,0.9195791134789296,0.5138722601750331,0.8201556002754854,0.0,1.0,0.7036443651303099,0
0.13654310551084684,0.2567303728213507,0.0,0.0,0.011102290414647786,0.4192539756964106,0.11500441864385152,0.6482267543109115,0.03847660081460458,0.5088866327634419,1
0.04113745243911102,0.23641592544782195,0.5391044091332147,0.8873168903188939,0.8575617014164523,0.5121208532996633,0.5125853670294909,0.9936977555188767,0.6194856766618297,0.6878466110102894,1
0.16356684323500434,0.23606271661118255,0.5151262933066889,0.5028793302490608,0.7298343319601082,0.44658461394855914,0.6188518074827767,0.9390934413379725,0.45542324050813826,0.7346080867867593,1
0.7377770604100182,0.8746645831721616,0.8799761468131518,0.6044486148172632,0.5480214904863719,0.592311494883958,0.502799485948128,0.3740036593564869,0.6179385145339014,0.7975429854048091,1
0.9140924224974762,0.980219698075404,1.0,1.0,0.9074550643679771,0.9986886936600518,0.9772244769296657,0.0,1.0,0.9198715681534173,0
0.5320049872926388,0.6046704192656371,0.9195504926035584,0.49170460177637815,0.657848954394531,0.5800166366032962,0.6232277920401051,0.6867756486865957,0.5627933434754706,0.6776807344617362,1
0.6324466811564958,0.7025215039951518,0.8547193756006662,0.5109598488490705,0.7158060867107476,0.6780516106035603,0.5238219753929089,0.5194489471021086,0.4562235832292747,0.7574531159471491,1
0.9633529710760895,0.9535774684074758,1.0,1.0,0.9090289770054408,0.9835302495589238,0.9320780064971737,0.0,1.0,0.9186518510399855,0
0.007232076104952423,0.29093850678359856,0.4194582737696866,0.6800682037357595,0.6350570987055354,0.6747831292124251,0.6661406722137129,0.8611048621316048,0.45879260682971335,0.7341607621514508,1
0.9456069984217036,0.9785175961393013,1.0,1.0,0.919967378215836,0.9514234438413611,0.9592414568862042,0.0,1.0,0.9046450412719997,0
0.7864236564967225,0.8130266367178418,1.0,1.0,0.9767498143531888,0.7414477268626798,0.6457617128742784,0.0,0.9576288360166814,0.7213430092765712,0
0.990041805716333,0.9633101457273268,1.0,1.0,0.9339029791048701,0.9349209574612661,0.972595567887024,0.0,1.0,0.9897110259952577,0
0.10381635702724362,0.3437545632889193,0.33871830237418815,0.6706239138130782,0.7520782475143428,0.45952911235876015,0.6740517107681997,0.9067205093453757,0.5431620371173778,0.8294649784626384,1
0.20871428785492505,0.11463507450195193,0.33,0.0,0.02431386477229438,0.3440366403899623,0.34162938182979796,0.63045234379612,0.42560345702438435,0.4485439581041923,1
0.1902806684413314,0.38048354604389933,0.6085242122051087,0.942103231674204,0.691231908779573,0.3848179359632906,0.6832942966552975,0.882205693961341,0.6359445211466881,0.8700069370194033,1
0.6014823877435618,0.7748445049370352,0.8328703715122392,0.5404517532063329,0.7985633677998141,0.42629782397959637,0.654946305103904,0.518372822679294,0.5843656357077662,0.5822042150531092,1
0.6024915311763843,0.7225060832685997,0.67,0.8167391099130736,0.7515775370866404,0.42787121481456486,0.7504790710397897,0.0,0.9968804361407104,0.6051380364605371,0
0.7188885921511856,0.9366013546832714,1.0,1.0,0.9071188648460229,0.5637951260587523,0.968975062193891,0.0,1.0,0.7046543871471651,0
0.5415772510292054,0.507959661162146,0.33,0.9382220379376469,0.8285851127228506,0.5407892270277019,0.7731872010620913,0.0,0.9249522542086502,0.567173171429967,0
0.6297325455506226,0.7829248247454047,0.67,1.0,0.9990622755537841,0.7004390020662485,0.7786155051960131,0.0,0.9067076477388427,0.7499920940798356,0
0.5023413221461808,0.6844068520255278,0.7673634335258716,0.4972000987595206,0.7154399773469102,0.4087478144617895,0.6246006590247491,0.5675927189351275,0.5686334706345316,0.6458346975098895,1
0.954671027934328,0.9184854455525527,1.0,1.0,0.9969584627764558,0.9775132823361115,0.9939498941564189,0.0,1.0,0.9894827350427648,0
0.8583158087451697,0.9579236285589108,1.0,1.0,0.909120610304869,0.5988840609405163,0.8115117520033289,0.0,1.0,0.809905776464747,0
0.7830180136814087,0.806605773449228,0.7221250915356648,0.578359647267521,0.7379784051314764,0.5633523354135053,0.757153777099626,0.5718429764297299,0.4830713462133427,0.7950564418145667,1
0.8470142087607772,0.9606961860769697,1.0,1.0,0.9282034572571307,0.5354879087559445,0.9501229503281716,0.0,1.0,0.8613669478534528,0
0.9877373071927955,0.9740768617754204,1.0,1.0,0.9697015740995268,0.970248408398711,0.9359491151219755,0.0,1.0,0.9293591844264494,0
0.6187714569646712,0.8819253638873185,0.8908360867695659,0.6317147197267021,0.7636936700846803,0.6143544704096644,0.6552339055265124,0.42912822309629706,0.4950839763373358,0.6303787882576135,1
0.2869247092678275,0.33939679664301503,0.0,0.0,0.026823300693677853,0.38351615515698567,0.43955915378108235,0.9778928089165642,0.23370075562493486,0.48402341676321226,1
0.9940458584352915,0.9953928577002588,1.0,1.0,0.9914864390220448,0.9370158700255444,0.9015456616528867,0.0,1.0,0.9928318562587726,0
0.6848261342604772,0.8472888471249446,1.0,1.0,0.9776705538720329,0.6901678742808264,0.6339714137522265,0.0,0.9984841198962334,0.7677796172891869,0
0.7507923807193568,0.8609813553682877,0.67594216334815,0.6851241428296103,0.718001297621097,0.5609502190772266,0.7488183994576542,0.384456359524479,0.6618261518698383,0.5337741171235811,1
0.09304112245674363,0.21804270278023558,0.5211809173984894,0.9788126422526902,0.6701211769430638,0.5760019563282663,0.560280106597717,0.9071655368946163,0.3386705798586878,0.7351112808774556,1
0.2396349707320996,0.39938023316000126,0.33,0.0,0.015805150793168576,0.31770868212272363,0.018798386603130435,0.7919125307426019,0.29037860361366385,0.38150609132070123,1
0.9363629602379294,0.997178208272096,1.0,1.0,0.9962447294942112,0.9251782295825365,0.9497248505892386,0.0,1.0,0.930087830981677,0
0.751350301137727,0.8038771719007874,0.7376108204697351,0.6511320312608163,0.7638745564854588,0.6741156850092014,0.5716388634144618,0.4353718032542964,0.6954968968422625,0.7316037428929971,1
0.7065178865103172,0.7103647073644853,1.0,1.0,0.7403244030816922,0.6126749940945535,0.8969880697169836,0.0,0.9322353844974723,0.761974889170927,0
0.7090892760682915,0.8561926379184461,1.0,1.0,0.9950411484076559,0.6780527567781832,0.8911313505571427,0.0,1.0,0.8240265195603074,0
0.06226153983120073,0.38310013499327555,0.5734912292358858,0.6363120003667668,0.7654196406101406,0.348754437334779,0.554344804860404,0.9362235707929966,0.37257533907825074,0.7575490151001181,1
0.04638941922319509,0.3172717987716544,0.5321219539632989,0.7483834294295847,0.995114208085955,0.3545759010226932,0.7085433662142782,0.8808637536208584,0.47127984597024586,0.8152793296974529,1
0.9195242987798045,0.9722452115261505,1.0,1.0,0.9280772362440856,0.9024315966431454,0.9645472295907168,0.0,1.0,0.9177110679407049,0
0.755289489299945,0.8312323675362143,0.7285514939250033,0.5180107675587753,0.7954009218573526,0.6874776132994238,0.5129521207391035,0.3494444447188311,0.4395186320363686,0.7177939729955887,1
0.6304583297183879,0.7691208725979815,0.8985226328008443,0.4859862154780296,0.7345933244788865,0.4550762348510837,0.6612626997556426,0.636695547976238,0.5892839032803164,0.6596760681036704,1
0.7701232115682276,0.8122445576565049,0.842719000753541,0.345907548747687,0.7580419080048305,0.6445628606416967,0.5203005085700004,0.5123505291689305,0.5630614652027938,0.5245176037240334,1
0.09943495280168546,0.38535417206036415,0.6254276947227642,0.7853048733194148,0.6121548238787348,0.6723794782027911,0.7068580253094684,0.9353026771554493,0.38627006095908684,0.7976656410697972,1
0.9310982321715663,0.9325183322026748,1.0,1.0,0.9729606178338064,0.9637557471355214,0.9887212742576327,0.0,1.0,0.9472214925161949,0
0.7751165905279888,0.8187963879681739,1.0,1.0,0.9578280140996174,0.5071884547593484,0.893119603626492,0.0,1.0,0.8085289269415153,0
0.679308556464254,0.8244173400455747,1.0,1.0,0.9848561870972926,0.6294146961858076,0.8779762875484484,0.0,0.9492116293079538,0.6516488776597916,0
0.7551223701850656,0.8928953307801624,0.7372429315121374,0.5093318524778965,0.5861413874253727,0.6585708838067679,0.6732780097643473,0.49037472526509107,0.6393742478847682,0.6187911417987365,1
0.061250724157322335,0.3871687508874916,0.5091940977299616,0.7130416919451857,0.6522841506960798,0.6546416860961867,0.6349353946463968,0.8389245023641531,0.4471037403509158,0.7242389257586781,1
0.6520573715132006,0.881439006141166,0.8913416629289252,0.5241762523921759,0.5332968407640444,0.5894111087612851,0.6381074813605779,0.559369082856801,0.5639944660563365,0.614120164691123,1
0.11340325219733356,0.4215347627753979,0.6286952908424583,0.7020701608255164,0.7308132646252955,0.5670373542254339,0.7423537825823776,0.9524570269553232,0.6191254595434538,0.73067499444388,1
0.286695449468926,0.35863828517963525,0.0,0.0,0.0987154096109613,0.48631789766379796,0.3676063272617264,0.7125563842310108,0.12632454698044254,0.3015246419454078,1
0.9570061170089366,0.9097176493770769,1.0,1.0,0.961500722669917,0.9990053850104263,0.9140084015236524,0.0,1.0,0.9518329652363737,0
0.15123266577904923,0.30427145727169463,0.5560699863256542,0.8977249803948646,0.9708711277917811,0.3938568327421814,0.6197947747427924,0.8304832026660836,0.69699340086335,0.8781002903772885,1
0.5990982632412397,0.7065207189283209,0.67,0.7298407563805656,0.7151866820739243,0.41555306881579146,0.5007018171877334,0.0,0.9935398776414173,0.501050763711677,0
0.18055661509860255,0.2897621599678919,0.33,0.0,0.29141852821249187,0.33619539054189795,0.42719254668478956,0.7969111425792139,0.12361553720158852,0.5612249703817533,1
0.12011886667212346,0.3547038283089493,0.6425932708929019,0.7484817414529151,0.9968632059293251,0.6405699830980383,0.5625531543072008,0.9861190429287833,0.3465465591541904,0.8452349125473575,1
0.604838352778271,0.8663394087351547,0.7601133672910281,0.5072315064955262,0.589617672076632,0.688135849023068,0.5777890276597322,0.4288970438216805,0.6618190751453805,0.7525800700375427,1
0.9431945018642116,0.9291229140198042,1.0,1.0,0.9611852894722379,0.9139493860652042,0.9292144648535219,0.0,1.0,0.9366361843293691,0
0.6712193451795693,0.897303049758596,1.0,1.0,0.7711680375207983,0.6203564945240807,0.6458577417552996,0.0,0.9245957728384508,0.6321362746519111,0
0.7312874085342171,0.8500485796329191,1.0,1.0,0.9549226664706121,0.6429191845400124,0.9320394753435463,0.0,1.0,0.7559867793891886,0
0.7599832170746379,0.7357089324108667,1.0,1.0,0.771454834314018,0.619888278551869,0.6729516572998362,0.0,0.9722266931855659,0.7711392936212572,0
0.90580836121682,0.9866176145774935,1.0,1.0,0.9601115011743209,0.9708072577796045,0.9020584494295802,0.0,1.0,0.9969909852161994,0
0.7723571242027035,0.8892230924267266,1.0,1.0,0.781223401943066,0.7287999086478032,0.7226202513294289,0.0,0.9025386355660345,0.631230519473238,0
0.6239524263638502,0.878105456147979,1.0,1.0,0.9037306957433469,0.7578342477214677,0.7495326596787172,0.0,0.9086920288087423,0.7074213083637095,0
0.7254121025303769,0.9044486520109609,1.0,1.0,0.976999355309861,0.5431642054993686,0.9245780951638001,0.0,1.0,0.7170694929987536,0
0.8258797276270525,0.9391497377969235,1.0,1.0,0.9454541064767773,0.6255116160168126,0.9168628623846201,0.0,1.0,0.8802316020981978,0
0.1625971477432187,0.4154369228679483,0.6548780566246779,0.5091162913381808,0.6783111942734185,0.30302514999125685,0.6942424142463809,0.9796061097899974,0.3973929186305197,0.878110363438892,1
0.960642905965959,0.900919705161663,1.0,1.0,0.9101471542866032,0.9663501769108056,0.9005061583846219,0.0,1.0,0.9160808051417498,0
0.7040615401807586,0.8544636783471279,1.0,1.0,0.955654450095562,0.7103813677548971,0.7682813914606159,0.0,0.9876653602658345,0.6806965732424795,0
0.7050701486830915,0.992529682935585,1.0,1.0,0.9835980120512205,0.6391948412187396,0.881790588882854,0.0,1.0,0.7346588640141691,0
0.7635570659713891,0.7427022732621343,0.8369313886741035,0.63628121120448,0.7198404634298752,0.6084474410983697,0.6771043071376319,0.452508164074884,0.4892645353956462,0.6695065978577048,1
0.9358465728544273,0.911586905952513,1.0,1.0,0.9863103425875593,0.9623298126827557,0.933089802485265,0.0,1.0,0.9063558350286024,0
0.7112750993301854,0.9729444752510107,1.0,1.0,0.9812901009130077,0.699943534657226,0.9993273674147811,0.0,1.0,0.8110863411205255,0
0.27261039278081034,0.10033603344403286,0.33,0.0,0.24964025338732257,0.40149354675216725,0.00319293585841679,0.7148152532699651,0.3084634591878711,0.5943558534082269,1
0.5681208333162583,0.6143423777695302,0.8051775353154266,0.4622434990126787,0.735424127947002,0.5211558498905381,0.672918745639508,0.465367766276497,0.6976071932311183,0.5908003242392229,1
0.7660439729133983,0.779436705923691,1.0,1.0,0.7614952886247462,0.6586295460522027,0.868900745556336,0.0,0.9013001923510736,0.6171017061708935,0
0.5515214440667444,0.6119049400695543,0.869252499473298,0.5373179826985214,0.622897527613181,0.4767677766089959,0.6912473017911084,0.5107159065282749,0.5242050000970386,0.5837895580374951,1
0.6198356199174432,0.7802988631722576,0.9340234196707227,0.3816142538515595,0.6665254847906859,0.646614259205935,0.6847956350780537,0.3564074203846248,0.5066153706057218,0.7351375353456192,1
0.8909730561326388,0.9475793833391537,1.0,1.0,0.9554354052511401,0.6223441492468704,0.883920012485558,0.0,1.0,0.7495461979002315,0
0.7103363442337215,0.9062709263136296,1.0,1.0,0.9540635121610107,0.6274859802996413,0.9452182667445324,0.0,1.0,0.8951704158925069,0
0.2237511036092893,0.1601077430646138,0.0,0.0,0.19550004761276552,0.37370526874475224,0.4321791249198185,0.7892839626766228,0.48409671395736087,0.35565765471093636,1
0.17770509857800867,0.37370900368500737,0.33,0.0,0.11515414556033887,0.3931625614040497,0.4179990318906047,0.6943168375836839,0.38800010351771475,0.421593054925723,1
0.6107422970716022,0.7083409624820008,0.9214275981596072,0.5667299923875171,0.6880882700624849,0.4604666498702987,0.6518669794634189,0.4583871510114616,0.5115295164398049,0.5684895957669427,1
0.26048175162251413,0.31815072092989244,0.0,0.0,0.25387358760571477,0.425752963641189,0.3676751493328763,0.9070895552267121,0.2524224409465089,0.4629901570089865,1
0.21245162659358446,0.12020518044063153,0.33,0.0,0.14207216653052654,0.31158409211175964,0.03734720887892701,0.9409658636794591,0.4950741863753235,0.5028156771560264,1
0.7749225229252942,0.9251719831428473,1.0,1.0,0.9503136258580088,0.6712979682376644,0.9317387263237891,0.0,1.0,0.7325868854162859,0
0.7573082504256569,0.9181666521138022,1.0,1.0,0.903050024993905,0.5074696377498429,0.9645201121319317,0.0,1.0,0.7720381282822526,0
0.13206054394026764,0.4293117986665208,0.4201157856305014,0.5104724805154564,0.6328686669905709,0.6871440139380122,0.5886334332432261,0.9538446295676267,0.5498654275417054,0.7145818918958687,1
0.6372202835692554,0.8605286619591421,0.8212016726235046,0.49318754883414206,0.5400439917247831,0.516120302751425,0.7183817920921296,0.4489383457065899,0.5310552107845539,0.718852468595719,1
0.9818014765922494,0.9860730583256343,1.0,1.0,0.9006952130531191,0.9510747302577566,0.9417411003148779,0.0,1.0,0.922210781047073,0
0.22436148122766855,0.11045954807014748,0.33,0.0,0.17402586235134335,0.31829736747955095,0.4387304313151902,0.7062400170354824,0.06475746064140209,0.5666244239606931,1
0.7407371954921591,0.8081396953289821,0.7018563751644955,0.3967575313035356,0.5037212108831944,0.5937535930929011,0.5903795782280001,0.47950724528932764,0.4891713423125852,0.5899757334520954,1
0.13359157650079964,0.2544452061789071,0.0,0.0,0.1987863837024961,0.31905230159092524,0.32606162276521894,0.7248592226785788,0.19952297306855554,0.5573958761768116,1
0.639619526551948,0.8130660509143219,0.823097720607151,0.6888021318526147,0.68255818180894,0.5699012744173637,0.5342287354663801,0.3453740486204804,0.46759507898537056,0.5752899984020894,1
0.5067891957171597,0.709226080174052,0.33,0.5962995138928152,0.7230564042494568,0.4843525319461025,0.7386025513877292,0.0,0.949012909624044,0.510976522929295,0
0.7551055233390022,0.7906577669496055,1.0,1.0,0.8322288240814684,0.6801526121750652,0.7678920993924654,0.0,0.9155240245930713,0.6363856260990542,0
0.10196248913041984,0.31743003145862847,0.33,0.0,0.1717283278300397,0.46079539588017954,0.2692007451903938,0.8646620700322165,0.3689278834532625,0.4560504329636196,1
0.7255800778981816,0.7163518063897744,1.0,1.0,0.9762617201595439,0.6122155919709728,0.6830632944441611,0.0,0.9806201279793061,0.7496519380767317,0
0.8939828795629207,0.9684237846271417,1.0,1.0,0.9838328704711138,0.593738631958994,0.882963900467533,0.0,1.0,0.7546814143861412,0
0.03837346494374858,0.2970114686346562,0.40706317675717596,0.6774981529159687,0.6277695370984373,0.5076239163633081,0.5202837690776645,0.9600713015644723,0.3934848327641732,0.7620035743813531,1
0.6924011607288265,0.8894566679223631,0.67,1.0,0.8758689496050391,0.7011777357768932,0.7834362706303943,0.0,0.9018110183820841,0.7744247817888303,0
0.5540495384261567,0.7932834771732815,0.8540439126625146,0.4694554078061015,0.7160935201987392,0.4278393402691391,0.6888087498404406,0.5878702964263192,0.5977795663584903,0.5803557601308649,1
0.9807440155164062,0.9896091299923493,1.0,1.0,0.9318003474971864,0.9110051924527677,0.9227935162541941,0.0,1.0,0.9427107788626257,0
0.15419876034261748,0.2764175134270238,0.33,0.0,0.21757729812454094,0.3973337882849406,0.4367116190408303,0.9602807456045034,0.2108604634367277,0.38304833917051545,1
0.7883061002746754,0.97754083655166,1.0,1.0,0.9350915012552079,0.5234134032855212,0.8285983364105672,0.0,1.0,0.8523021263434944,0
0.6373134048102611,0.7570190337387694,0.67,1.0,0.9690296273879275,0.6160467491323284,0.7573534168710764,0.0,0.9410396826989662,0.7964757233817213,0
0.7302295169763349,0.8241857134956863,0.786283732381186,0.636579021233904,0.6413861502194493,0.6958209876030308,0.690242641488721,0.3378794224693508,0.6028532686226302,0.5975312046295097,1
0.7065234532910046,0.7484941007269459,0.67,1.0,0.8131852489313868,0.6040142395555452,0.6966237496749534,0.0,0.9211448006996544,0.6654994704355829,0
